,date,pretty_date,imo,jwu,description,year,month,day,day_int,imo_lat,imo_lon,jwu_lat,jwu_lon,distance,log_distance
314,05-10-2021,"Tue, Oct 5, 21",Hampden,Hampden,hampden days ,2021,10,5,20211005,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
315,04-10-2021,"Mon, Oct 4, 21",Hampden,Hampden,hampden days ,2021,10,4,20211004,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
316,03-10-2021,"Sun, Oct 3, 21",Portsmouth,Portsmouth,imo's teeth yanking,2021,10,3,20211003,43.0633938,-70.7630648,43.0633938,-70.7630648,0.0,0.0
317,02-10-2021,"Sat, Oct 2, 21",Hampden,Hampden,hampden days ,2021,10,2,20211002,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
318,01-10-2021,"Fri, Oct 1, 21",Hampden,Hampden,hampden days ,2021,10,1,20211001,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
319,30-09-2021,"Thu, Sep 30, 21",Hampden,Hampden,hampden days ,2021,9,30,20210930,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
320,29-09-2021,"Wed, Sep 29, 21",Hampden,Hampden,hampden days ,2021,9,29,20210929,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
321,28-09-2021,"Tue, Sep 28, 21",Hampden,Hampden,hampden days ,2021,9,28,20210928,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
322,27-09-2021,"Mon, Sep 27, 21",Hampden,Hampden,hampden days ,2021,9,27,20210927,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
323,26-09-2021,"Sun, Sep 26, 21",Hampden,Hampden,hampden days ,2021,9,26,20210926,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
324,25-09-2021,"Sat, Sep 25, 21",Hampden,Hampden,hampden days ,2021,9,25,20210925,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
325,24-09-2021,"Fri, Sep 24, 21",Hampden,Hampden,hampden days ,2021,9,24,20210924,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
326,23-09-2021,"Thu, Sep 23, 21",Hampden,Hampden,hampden days ,2021,9,23,20210923,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
327,22-09-2021,"Wed, Sep 22, 21",Hampden,Hampden,hampden days ,2021,9,22,20210922,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
328,21-09-2021,"Tue, Sep 21, 21",Hampden,Hampden,hampden days ,2021,9,21,20210921,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
329,20-09-2021,"Mon, Sep 20, 21",Hampden,Hampden,hampden days ,2021,9,20,20210920,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
330,19-09-2021,"Sun, Sep 19, 21",Hampden,Hampden,hampden days ,2021,9,19,20210919,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
331,18-09-2021,"Sat, Sep 18, 21",Hampden,Hampden,hampden days ,2021,9,18,20210918,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
332,17-09-2021,"Fri, Sep 17, 21",Hampden,Hampden,hampden days ,2021,9,17,20210917,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
333,16-09-2021,"Thu, Sep 16, 21",Hampden,Hampden,hampden days ,2021,9,16,20210916,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
334,15-09-2021,"Wed, Sep 15, 21",Hampden,Hampden,hampden days ,2021,9,15,20210915,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
335,14-09-2021,"Tue, Sep 14, 21",Hampden,Hampden,hampden days ,2021,9,14,20210914,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
336,13-09-2021,"Mon, Sep 13, 21",Hampden,Hampden,hampden days ,2021,9,13,20210913,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
337,12-09-2021,"Sun, Sep 12, 21",Hampden,Hampden,hampden days ,2021,9,12,20210912,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
338,11-09-2021,"Sat, Sep 11, 21",Hampden,Hampden,hampden days ,2021,9,11,20210911,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
339,10-09-2021,"Fri, Sep 10, 21",Hampden,Hampden,hampden days ,2021,9,10,20210910,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
340,09-09-2021,"Thu, Sep 9, 21",Hampden,Hampden,hampden days ,2021,9,9,20210909,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
341,08-09-2021,"Wed, Sep 8, 21",Hampden,Hampden,hampden days ,2021,9,8,20210908,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
342,07-09-2021,"Tue, Sep 7, 21",Hampden,Hampden,hampden days ,2021,9,7,20210907,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
343,06-09-2021,"Mon, Sep 6, 21",Hampden,Hampden,hampden days ,2021,9,6,20210906,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
344,05-09-2021,"Sun, Sep 5, 21",Hampden,Hampden,hampden days ,2021,9,5,20210905,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
345,04-09-2021,"Sat, Sep 4, 21",Hampden,Hampden,hampden days ,2021,9,4,20210904,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
346,03-09-2021,"Fri, Sep 3, 21",Hampden,Hampden,hampden days ,2021,9,3,20210903,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
347,02-09-2021,"Thu, Sep 2, 21",Hampden,Hampden,hampden days ,2021,9,2,20210902,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
348,01-09-2021,"Wed, Sep 1, 21",Hampden,Hampden,hampden days ,2021,9,1,20210901,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
349,31-08-2021,"Tue, Aug 31, 21",Hampden,Hampden,hampden days ,2021,8,31,20210831,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
350,30-08-2021,"Mon, Aug 30, 21",Hampden,Hampden,hampden days ,2021,8,30,20210830,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
351,29-08-2021,"Sun, Aug 29, 21",Hampden,Hampden,hampden days ,2021,8,29,20210829,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
352,28-08-2021,"Sat, Aug 28, 21",Hampden,Hampden,hampden days ,2021,8,28,20210828,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
353,27-08-2021,"Fri, Aug 27, 21",Hampden,Hampden,hampden days ,2021,8,27,20210827,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
354,26-08-2021,"Thu, Aug 26, 21",Hampden,Hampden,hampden days ,2021,8,26,20210826,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
355,25-08-2021,"Wed, Aug 25, 21",Hampden,Hampden,hampden days ,2021,8,25,20210825,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
356,24-08-2021,"Tue, Aug 24, 21",Hampden,Hampden,hampden days ,2021,8,24,20210824,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
357,23-08-2021,"Mon, Aug 23, 21",Hampden,Hampden,hampden days ,2021,8,23,20210823,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
358,22-08-2021,"Sun, Aug 22, 21",Hampden,Hampden,hampden days ,2021,8,22,20210822,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
359,21-08-2021,"Sat, Aug 21, 21",Hampden,Hampden,hampden days ,2021,8,21,20210821,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
360,20-08-2021,"Fri, Aug 20, 21",Hampden,Hampden,hampden days ,2021,8,20,20210820,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
361,19-08-2021,"Thu, Aug 19, 21",Hampden,Hampden,hampden days ,2021,8,19,20210819,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
362,18-08-2021,"Wed, Aug 18, 21",Hampden,Hampden,hampden days ,2021,8,18,20210818,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
363,17-08-2021,"Tue, Aug 17, 21",Hampden,Hampden,hampden days ,2021,8,17,20210817,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
364,16-08-2021,"Mon, Aug 16, 21",Hampden,Hampden,hampden days ,2021,8,16,20210816,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
365,15-08-2021,"Sun, Aug 15, 21",Hampden,Hampden,hampden days ,2021,8,15,20210815,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
366,14-08-2021,"Sat, Aug 14, 21",Hampden,Hampden,hampden days ,2021,8,14,20210814,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
367,13-08-2021,"Fri, Aug 13, 21",Hampden,Hampden,officially living together,2021,8,13,20210813,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
368,12-08-2021,"Thu, Aug 12, 21",Hampden,Hampden,officially living together,2021,8,12,20210812,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
369,11-08-2021,"Wed, Aug 11, 21",Hampden,Hampden,officially living together,2021,8,11,20210811,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
370,10-08-2021,"Tue, Aug 10, 21",Hampden,Sharon,summer in sharon,2021,8,10,20210810,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
371,09-08-2021,"Mon, Aug 9, 21",Hampden,Sharon,summer in sharon,2021,8,9,20210809,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
372,08-08-2021,"Sun, Aug 8, 21",Hampden,Sharon,summer in sharon,2021,8,8,20210808,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
373,07-08-2021,"Sat, Aug 7, 21",Hampden,Sharon,summer in sharon,2021,8,7,20210807,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
374,06-08-2021,"Fri, Aug 6, 21",Hampden,Sharon,summer in sharon,2021,8,6,20210806,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
375,05-08-2021,"Thu, Aug 5, 21",Hampden,Sharon,summer in sharon,2021,8,5,20210805,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
376,04-08-2021,"Wed, Aug 4, 21",Hampden,Hampden,summer visit,2021,8,4,20210804,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
377,03-08-2021,"Tue, Aug 3, 21",Hampden,Hampden,summer visit,2021,8,3,20210803,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
378,02-08-2021,"Mon, Aug 2, 21",Hampden,Hampden,summer visit,2021,8,2,20210802,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
379,01-08-2021,"Sun, Aug 1, 21",Hampden,Hampden,summer visit,2021,8,1,20210801,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
380,31-07-2021,"Sat, Jul 31, 21",Hampden,Hampden,summer visit,2021,7,31,20210731,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
381,30-07-2021,"Fri, Jul 30, 21",Hampden,Sharon,summer in sharon,2021,7,30,20210730,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
382,29-07-2021,"Thu, Jul 29, 21",Bowdoin,Sharon,summer in sharon,2021,7,29,20210729,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
383,28-07-2021,"Wed, Jul 28, 21",Hampden,Sharon,summer in sharon,2021,7,28,20210728,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
384,27-07-2021,"Tue, Jul 27, 21",Hampden,Sharon,summer in sharon,2021,7,27,20210727,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
385,26-07-2021,"Mon, Jul 26, 21",Bowdoin,Sharon,summer in sharon,2021,7,26,20210726,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
386,25-07-2021,"Sun, Jul 25, 21",Hampden,Sharon,summer in sharon,2021,7,25,20210725,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
387,24-07-2021,"Sat, Jul 24, 21",Hampden,Sharon,summer in sharon,2021,7,24,20210724,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
388,23-07-2021,"Fri, Jul 23, 21",Bowdoin,Sharon,summer in sharon,2021,7,23,20210723,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
389,22-07-2021,"Thu, Jul 22, 21",Hampden,Sharon,summer in sharon,2021,7,22,20210722,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
390,21-07-2021,"Wed, Jul 21, 21",Bowdoin,Sharon,summer in sharon,2021,7,21,20210721,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
391,20-07-2021,"Tue, Jul 20, 21",Hampden,Sharon,summer in sharon,2021,7,20,20210720,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
392,19-07-2021,"Mon, Jul 19, 21",Hampden,Sharon,summer in sharon,2021,7,19,20210719,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
393,18-07-2021,"Sun, Jul 18, 21",Bowdoin,Sharon,summer in sharon,2021,7,18,20210718,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
394,17-07-2021,"Sat, Jul 17, 21",Hampden,Sharon,summer in sharon,2021,7,17,20210717,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
395,16-07-2021,"Fri, Jul 16, 21",Hampden,Sharon,summer in sharon,2021,7,16,20210716,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
396,15-07-2021,"Thu, Jul 15, 21",Hampden,Sharon,summer in sharon,2021,7,15,20210715,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
397,14-07-2021,"Wed, Jul 14, 21",Bowdoin,Sharon,summer in sharon,2021,7,14,20210714,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
398,13-07-2021,"Tue, Jul 13, 21",Hampden,Sharon,summer in sharon,2021,7,13,20210713,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
399,12-07-2021,"Mon, Jul 12, 21",Hampden,Sharon,summer in sharon,2021,7,12,20210712,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
400,11-07-2021,"Sun, Jul 11, 21",Bowdoin,Sharon,summer in sharon,2021,7,11,20210711,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
401,10-07-2021,"Sat, Jul 10, 21",Hampden,Sharon,summer in sharon,2021,7,10,20210710,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
402,09-07-2021,"Fri, Jul 9, 21",Hampden,Sharon,summer in sharon,2021,7,9,20210709,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
403,08-07-2021,"Thu, Jul 8, 21",Hampden,Sharon,summer in sharon,2021,7,8,20210708,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
404,07-07-2021,"Wed, Jul 7, 21",Bowdoin,Sharon,summer in sharon,2021,7,7,20210707,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
405,06-07-2021,"Tue, Jul 6, 21",Hampden,Sharon,summer in sharon,2021,7,6,20210706,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
406,05-07-2021,"Mon, Jul 5, 21",Hampden,Vermont,wu family vacation in vt,2021,7,5,20210705,42.2697501,-71.8106902,44.492569,-73.2966882,170.71371651923877,5.145828651254538
407,04-07-2021,"Sun, Jul 4, 21",Bowdoin,Vermont,wu family vacation in vt,2021,7,4,20210704,42.2675485,-71.8079469,44.492569,-73.2966882,170.91140975837064,5.1469792845803655
408,03-07-2021,"Sat, Jul 3, 21",Hampden,Vermont,wu family vacation in vt,2021,7,3,20210703,42.2697501,-71.8106902,44.492569,-73.2966882,170.71371651923877,5.145828651254538
409,02-07-2021,"Fri, Jul 2, 21",Bowdoin,Vermont,wu family vacation in vt,2021,7,2,20210702,42.2675485,-71.8079469,44.492569,-73.2966882,170.91140975837064,5.1469792845803655
410,01-07-2021,"Thu, Jul 1, 21",Hampden,Vermont,wu family vacation in vt,2021,7,1,20210701,42.2697501,-71.8106902,44.492569,-73.2966882,170.71371651923877,5.145828651254538
411,30-06-2021,"Wed, Jun 30, 21",Bowdoin,Vermont,wu family vacation in vt,2021,6,30,20210630,42.2675485,-71.8079469,44.492569,-73.2966882,170.91140975837064,5.1469792845803655
412,29-06-2021,"Tue, Jun 29, 21",Hampden,Sharon,summer in sharon,2021,6,29,20210629,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
413,28-06-2021,"Mon, Jun 28, 21",Bowdoin,Sharon,summer in sharon,2021,6,28,20210628,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
414,27-06-2021,"Sun, Jun 27, 21",Hampden,Sharon,summer in sharon,2021,6,27,20210627,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
415,26-06-2021,"Sat, Jun 26, 21",Bowdoin,Sharon,summer in sharon,2021,6,26,20210626,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
416,25-06-2021,"Fri, Jun 25, 21",Bowdoin,Sharon,summer in sharon,2021,6,25,20210625,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
417,24-06-2021,"Thu, Jun 24, 21",Hampden,Sharon,summer in sharon,2021,6,24,20210624,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
418,23-06-2021,"Wed, Jun 23, 21",Bowdoin,Sharon,summer in sharon,2021,6,23,20210623,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
419,22-06-2021,"Tue, Jun 22, 21",Bowdoin,Sharon,summer in sharon,2021,6,22,20210622,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
420,21-06-2021,"Mon, Jun 21, 21",Hampden,Sharon,summer in sharon,2021,6,21,20210621,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
421,20-06-2021,"Sun, Jun 20, 21",Hampden,Sharon,summer in sharon,2021,6,20,20210620,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
422,19-06-2021,"Sat, Jun 19, 21",Hampden,Sharon,summer in sharon,2021,6,19,20210619,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
423,18-06-2021,"Fri, Jun 18, 21",Bowdoin,Sharon,summer in sharon,2021,6,18,20210618,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
424,17-06-2021,"Thu, Jun 17, 21",Hampden,Sharon,summer in sharon,2021,6,17,20210617,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
425,16-06-2021,"Wed, Jun 16, 21",Bowdoin,Sharon,summer in sharon,2021,6,16,20210616,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
426,15-06-2021,"Tue, Jun 15, 21",Hampden,Sharon,summer in sharon,2021,6,15,20210615,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
427,14-06-2021,"Mon, Jun 14, 21",Bowdoin,Sharon,summer in sharon,2021,6,14,20210614,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
428,13-06-2021,"Sun, Jun 13, 21",Bowdoin,Sharon,summer in sharon,2021,6,13,20210613,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
429,12-06-2021,"Sat, Jun 12, 21",Hampden,Sharon,summer in sharon,2021,6,12,20210612,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
430,11-06-2021,"Fri, Jun 11, 21",Hampden,Sharon,summer in sharon,2021,6,11,20210611,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
431,10-06-2021,"Thu, Jun 10, 21",Hampden,Sharon,summer in sharon,2021,6,10,20210610,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
432,09-06-2021,"Wed, Jun 9, 21",Bowdoin,Sharon,summer in sharon,2021,6,9,20210609,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
433,08-06-2021,"Tue, Jun 8, 21",Bowdoin,Sharon,summer in sharon,2021,6,8,20210608,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
434,07-06-2021,"Mon, Jun 7, 21",Hampden,Sharon,summer in sharon,2021,6,7,20210607,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
435,06-06-2021,"Sun, Jun 6, 21",Hampden,Sharon,summer in sharon,2021,6,6,20210606,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
436,05-06-2021,"Sat, Jun 5, 21",Hampden,Sharon,summer in sharon,2021,6,5,20210605,42.2697501,-71.8106902,42.10755,-71.153158,35.55845361562001,3.598912448525644
437,04-06-2021,"Fri, Jun 4, 21",Bowdoin,Sharon,summer in sharon,2021,6,4,20210604,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
438,03-06-2021,"Thu, Jun 3, 21",Bowdoin,Sharon,summer in sharon,2021,6,3,20210603,42.2675485,-71.8079469,42.10755,-71.153158,35.37766007049243,3.593954851903558
439,02-06-2021,"Wed, Jun 2, 21",Hampden,Hampden,moving in to hampden,2021,6,2,20210602,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
440,01-06-2021,"Tue, Jun 1, 21",Hampden,Hampden,moving in to hampden,2021,6,1,20210601,42.2697501,-71.8106902,42.2697501,-71.8106902,0.0,0.0
441,31-05-2021,"Mon, May 31, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,31,20210531,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
442,30-05-2021,"Sun, May 30, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,30,20210530,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
443,29-05-2021,"Sat, May 29, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,29,20210529,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
444,28-05-2021,"Fri, May 28, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,28,20210528,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
445,27-05-2021,"Thu, May 27, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,27,20210527,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
446,26-05-2021,"Wed, May 26, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,26,20210526,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
447,25-05-2021,"Tue, May 25, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,25,20210525,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
448,24-05-2021,"Mon, May 24, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,24,20210524,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
449,23-05-2021,"Sun, May 23, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,23,20210523,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
450,22-05-2021,"Sat, May 22, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,22,20210522,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
451,21-05-2021,"Fri, May 21, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,21,20210521,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
452,20-05-2021,"Thu, May 20, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,20,20210520,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
453,19-05-2021,"Wed, May 19, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,19,20210519,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
454,18-05-2021,"Tue, May 18, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,18,20210518,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
455,17-05-2021,"Mon, May 17, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,17,20210517,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
456,16-05-2021,"Sun, May 16, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,16,20210516,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
457,15-05-2021,"Sat, May 15, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,15,20210515,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
458,14-05-2021,"Fri, May 14, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,14,20210514,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
459,13-05-2021,"Thu, May 13, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,13,20210513,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
460,12-05-2021,"Wed, May 12, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,12,20210512,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
461,11-05-2021,"Tue, May 11, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,11,20210511,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
462,10-05-2021,"Mon, May 10, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,10,20210510,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
463,09-05-2021,"Sun, May 9, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,9,20210509,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
464,08-05-2021,"Sat, May 8, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,8,20210508,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
465,07-05-2021,"Fri, May 7, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,7,20210507,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
466,06-05-2021,"Thu, May 6, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,6,20210506,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
467,05-05-2021,"Wed, May 5, 21",Bowdoin,Beechmont,cuddles at bowdoin <3,2021,5,5,20210505,42.2675485,-71.8079469,42.2747211,-71.81852,0.734061382482941,0.5504662770875983
468,04-05-2021,"Tue, May 4, 21",Bowdoin,Bowdoin,cuddles at bowdoin <3,2021,5,4,20210504,42.2675485,-71.8079469,42.2675485,-71.8079469,0.0,0.0
